P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P598-Fg008-V-C01-R01-D07012014-T123911-ML638_1300_50.npy,39,14
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P598-Fg021-V-C01-R01-D07012014-T142813-ML638_350_50.npy,17,9
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P597-Fg030-V-C01-R01-D30112014-T155128-ML638_150_50.npy,8,4
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P598-Fg006-V-C01-R01-D07012014-T114255-ML638_800_50.npy,35,17
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P598-Fg003-V-C01-R01-D07012014-T111412-ML638_150_50.npy,31,12
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P597-Fg021-V-C01-R01-D30112014-T142912-ML638_100_734.npy,4,4
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P598-Fg008-V-C01-R01-D07012014-T123911-ML638_1450_50.npy,39,14
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P598-Fg003-V-C01-R01-D07012014-T111412-ML638_450_50.npy,31,12
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P597-Fg064-V-C01-R01-D01122014-T145337-ML638_50_124.npy,15,8
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P598-Fg009-V-C01-R01-D07012014-T125232-ML638_2250_1003.npy,58,47
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P598-Fg003-V-C01-R01-D07012014-T111412-ML638_250_1779.npy,31,19
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P597-Fg069-V-C01-R01-D02122014-T092736-ML638_150_50.npy,8,4
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P598-Fg010-V-C01-R01-D07012014-T130049-ML638_300_1690.npy,24,11
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P598-Fg007-V-C01-R01-D07012014-T115107-ML638_850_50.npy,50,29
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P598-Fg003-V-C01-R01-D07012014-T111412-ML638_100_50.npy,31,12
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P597-Fg042-V-C01-R01-D01122014-T104633-ML638_450_50.npy,17,10
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P598-Fg006-V-C01-R01-D07012014-T114255-ML638_500_50.npy,35,17
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P598-Fg001-V-C01-R01-D07012014-T105717-ML638_200_50.npy,37,20
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P598-Fg005-V-C01-R01-D07012014-T113520-ML638_900_50.npy,27,19
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P598-Fg009-V-C01-R01-D07012014-T125232-ML638_1500_1003.npy,58,47
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P597-Fg007-V-C01-R01-D30112014-T112820-ML638_150_50.npy,11,3
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P598-Fg005-V-C01-R01-D07012014-T113520-ML638_950_50.npy,27,19
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P597-Fg069-V-C01-R01-D02122014-T092736-ML638_100_50.npy,8,4
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P598-Fg012-V-C01-R01-D07012014-T131627-ML638_650_50.npy,23,14
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P598-Fg004-V-C01-R01-D07012014-T112202-ML638_550_50.npy,20,13
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P598-Fg008-V-C01-R01-D07012014-T123911-ML638_1350_50.npy,39,14
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P597-Fg024-V-C01-R01-D30112014-T145447-ML638_400_50.npy,15,5
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P598-Fg001-V-C01-R01-D07012014-T105717-ML638_350_50.npy,37,20
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P597-Fg036-V-C01-R01-D01122014-T095519-ML638_350_233.npy,5,5
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P597-Fg069-V-C01-R01-D02122014-T092736-ML638_50_50.npy,8,4
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P598-Fg012-V-C01-R01-D07012014-T131627-ML638_600_50.npy,23,14
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P597-Fg064-V-C01-R01-D01122014-T145337-ML638_0_124.npy,15,8
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P597-Fg036-V-C01-R01-D01122014-T095519-ML638_150_233.npy,5,5
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P598-Fg001-V-C01-R01-D07012014-T105717-ML638_550_50.npy,37,20
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P598-Fg006-V-C01-R01-D07012014-T114255-ML638_600_50.npy,35,17
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P598-Fg003-V-C01-R01-D07012014-T111412-ML638_550_50.npy,31,12
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P597-Fg064-V-C01-R01-D01122014-T145337-ML638_300_50.npy,15,7
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P597-Fg035-V-C01-R01-D01122014-T094646-ML638_50_428.npy,13,13
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P597-Fg045-V-C01-R01-D01122014-T112210-ML638_50_232.npy,8,4
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P597-Fg072-V-C01-R01-D02122014-T100826-ML638_100_50.npy,6,3
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P598-Fg001-V-C01-R01-D07012014-T105717-ML638_150_1276.npy,37,17
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P598-Fg004-V-C01-R01-D07012014-T112202-ML638_600_50.npy,20,13
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P598-Fg006-V-C01-R01-D07012014-T114255-ML638_700_587.npy,35,18
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P597-Fg062-V-C01-R01-D01122014-T143757-ML638_50_50.npy,12,6
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P597-Fg055-V-C01-R01-D01122014-T133333-ML638_50_456.npy,7,4
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P597-Fg030-V-C01-R01-D30112014-T155128-ML638_100_50.npy,8,4
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P598-Fg005-V-C01-R01-D07012014-T113520-ML638_850_50.npy,27,19
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P597-Fg042-V-C01-R01-D01122014-T104633-ML638_50_50.npy,17,10
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P597-Fg018-V-C01-R01-D30112014-T140441-ML638_150_50.npy,12,2
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P597-Fg036-V-C01-R01-D01122014-T095519-ML638_200_233.npy,5,5
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P598-Fg003-V-C01-R01-D07012014-T111412-ML638_200_50.npy,31,12
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P598-Fg001-V-C01-R01-D07012014-T105717-ML638_100_50.npy,37,20
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P597-Fg062-V-C01-R01-D01122014-T143757-ML638_250_50.npy,12,6
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P598-Fg020-V-C01-R01-D07012014-T142020-ML638_750_50.npy,25,17
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P598-Fg001-V-C01-R01-D07012014-T105717-ML638_500_50.npy,37,20
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P597-Fg067-V-C01-R01-D02122014-T091144-ML638_150_50.npy,14,7
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P598-Fg001-V-C01-R01-D07012014-T105717-ML638_450_50.npy,37,20
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P597-Fg043-V-C01-R01-D01122014-T105546-ML638_50_50.npy,7,5
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P598-Fg003-V-C01-R01-D07012014-T111412-ML638_400_50.npy,31,12
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P597-Fg067-V-C01-R01-D02122014-T091144-ML638_0_50.npy,14,7
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P598-Fg009-V-C01-R01-D07012014-T125232-ML638_1550_1003.npy,58,47
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P597-Fg071-V-C01-R01-D02122014-T095737-ML638_150_385.npy,14,6
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P597-Fg043-V-C01-R01-D01122014-T105546-ML638_100_50.npy,7,5
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P598-Fg032-V-C01-R01-D08012014-T094343-ML638_50_815.npy,10,6
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P598-Fg005-V-C01-R01-D07012014-T113520-ML638_700_50.npy,27,19
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P597-Fg042-V-C01-R01-D01122014-T104633-ML638_200_50.npy,17,10
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P598-Fg003-V-C01-R01-D07012014-T111412-ML638_50_50.npy,31,12
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P598-Fg007-V-C01-R01-D07012014-T115107-ML638_500_50.npy,50,29
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P597-Fg064-V-C01-R01-D01122014-T145337-ML638_50_50.npy,15,7
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_400_50,P598-Fg003-V-C01-R01-D07012014-T111412-ML638_0_50.npy,31,12
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg003-V-C01-R01-D07012014-T111412-ML638_450_50.npy,62,12
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg003-V-C01-R01-D07012014-T111412-ML638_200_50.npy,62,12
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg006-V-C01-R01-D07012014-T114255-ML638_600_50.npy,70,17
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg064-V-C01-R01-D01122014-T145337-ML638_300_50.npy,30,7
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg009-V-C01-R01-D07012014-T125232-ML638_1750_50.npy,116,11
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg003-V-C01-R01-D07012014-T111412-ML638_500_50.npy,62,12
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg043-V-C01-R01-D01122014-T105546-ML638_150_50.npy,14,5
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg008-V-C01-R01-D07012014-T123911-ML638_1450_50.npy,78,14
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg042-V-C01-R01-D01122014-T104633-ML638_200_50.npy,34,10
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg008-V-C01-R01-D07012014-T123911-ML638_1050_1107.npy,78,25
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg062-V-C01-R01-D01122014-T143757-ML638_0_50.npy,24,6
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg036-V-C01-R01-D01122014-T095519-ML638_150_233.npy,10,5
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg003-V-C01-R01-D07012014-T111412-ML638_350_50.npy,62,12
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg045-V-C01-R01-D01122014-T112210-ML638_100_232.npy,16,4
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg013-V-C01-R01-D30112014-T131041-ML638_300_366.npy,64,16
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg006-V-C01-R01-D07012014-T114255-ML638_750_50.npy,70,17
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg062-V-C01-R01-D01122014-T143757-ML638_250_50.npy,24,6
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg055-V-C01-R01-D01122014-T133333-ML638_150_50.npy,14,3
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg055-V-C01-R01-D01122014-T133333-ML638_50_50.npy,14,3
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg001-V-C01-R01-D07012014-T105717-ML638_400_50.npy,74,20
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg009-V-C01-R01-D07012014-T125232-ML638_1550_50.npy,116,11
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg001-V-C01-R01-D07012014-T105717-ML638_100_50.npy,74,20
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg071-V-C01-R01-D02122014-T095737-ML638_200_50.npy,28,8
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg001-V-C01-R01-D07012014-T105717-ML638_450_50.npy,74,20
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg010-V-C01-R01-D07012014-T130049-ML638_500_50.npy,48,13
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg012-V-C01-R01-D07012014-T131627-ML638_450_50.npy,46,14
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg036-V-C01-R01-D01122014-T095519-ML638_200_233.npy,10,5
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg006-V-C01-R01-D07012014-T114255-ML638_500_50.npy,70,17
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg069-V-C01-R01-D02122014-T092736-ML638_150_50.npy,16,4
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg003-V-C01-R01-D07012014-T111412-ML638_0_50.npy,62,12
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg008-V-C01-R01-D07012014-T123911-ML638_1300_50.npy,78,14
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg001-V-C01-R01-D07012014-T105717-ML638_250_50.npy,74,20
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg010-V-C01-R01-D07012014-T130049-ML638_300_50.npy,48,13
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg014-V-C01-R01-D30112014-T131849-ML638_200_753.npy,10,5
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg023-V-C01-R01-D30112014-T144639-ML638_200_50.npy,32,8
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg007-V-C01-R01-D07012014-T115107-ML638_850_50.npy,100,29
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg062-V-C01-R01-D01122014-T143757-ML638_200_50.npy,24,6
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg005-V-C01-R01-D07012014-T113520-ML638_950_50.npy,54,19
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg042-V-C01-R01-D01122014-T104633-ML638_450_50.npy,34,10
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg023-V-C01-R01-D30112014-T144639-ML638_200_384.npy,32,8
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg009-V-C01-R01-D07012014-T125232-ML638_1600_1003.npy,116,47
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg012-V-C01-R01-D07012014-T131627-ML638_600_50.npy,46,14
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg008-V-C01-R01-D07012014-T123911-ML638_1400_50.npy,78,14
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg045-V-C01-R01-D01122014-T112210-ML638_50_232.npy,16,4
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg009-V-C01-R01-D07012014-T125232-ML638_2300_1003.npy,116,47
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg036-V-C01-R01-D01122014-T095519-ML638_350_233.npy,10,5
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg064-V-C01-R01-D01122014-T145337-ML638_50_50.npy,30,7
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg018-V-C01-R01-D30112014-T140441-ML638_400_568.npy,24,10
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg072-V-C01-R01-D02122014-T100826-ML638_100_50.npy,12,3
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg036-V-C01-R01-D01122014-T095519-ML638_300_233.npy,10,5
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg040-V-C01-R01-D01122014-T103014-ML638_250_50.npy,14,7
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg003-V-C01-R01-D07012014-T111412-ML638_550_50.npy,62,12
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg003-V-C01-R01-D07012014-T111412-ML638_250_1779.npy,62,19
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg006-V-C01-R01-D07012014-T114255-ML638_650_50.npy,70,17
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg010-V-C01-R01-D30112014-T123526-ML638_50_50.npy,16,3
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg035-V-C01-R01-D08012014-T114742-ML638_100_50.npy,40,7
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg003-V-C01-R01-D07012014-T111412-ML638_50_50.npy,62,12
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg042-V-C01-R01-D01122014-T104633-ML638_300_50.npy,34,10
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg009-V-C01-R01-D07012014-T125232-ML638_1550_1003.npy,116,47
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg071-V-C01-R01-D02122014-T095737-ML638_150_385.npy,28,6
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg030-V-C01-R01-D08012014-T092728-ML638_0_50.npy,32,8
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg004-V-C01-R01-D07012014-T112202-ML638_550_50.npy,40,13
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg001-V-C01-R01-D07012014-T105717-ML638_500_50.npy,74,20
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg064-V-C01-R01-D01122014-T145337-ML638_50_124.npy,30,8
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg018-V-C01-R01-D30112014-T140441-ML638_350_568.npy,24,10
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg024-V-C01-R01-D30112014-T145447-ML638_450_50.npy,30,5
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg023-V-C01-R01-D30112014-T144639-ML638_300_50.npy,32,8
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg006-V-C01-R01-D07012014-T114255-ML638_700_587.npy,70,18
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg020-V-C01-R01-D07012014-T142020-ML638_50_50.npy,50,17
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg055-V-C01-R01-D01122014-T133333-ML638_50_456.npy,14,4
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg036-V-C01-R01-D01122014-T095519-ML638_250_233.npy,10,5
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg026-V-C01-R01-D30112014-T151604-ML638_200_50.npy,32,8
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg007-V-C01-R01-D07012014-T115107-ML638_650_50.npy,100,29
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg005-V-C01-R01-D07012014-T113520-ML638_50_50.npy,54,19
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg064-V-C01-R01-D01122014-T145337-ML638_200_50.npy,30,7
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg062-V-C01-R01-D01122014-T143757-ML638_150_50.npy,24,6
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg003-V-C01-R01-D07012014-T111412-ML638_300_50.npy,62,12
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg043-V-C01-R01-D01122014-T105546-ML638_50_50.npy,14,5
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg006-V-C01-R01-D07012014-T114255-ML638_550_50.npy,70,17
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg004-V-C01-R01-D07012014-T112202-ML638_600_50.npy,40,13
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg023-V-C01-R01-D30112014-T144639-ML638_350_50.npy,32,8
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg021-V-C01-R01-D30112014-T142912-ML638_100_734.npy,8,4
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg009-V-C01-R01-D07012014-T125232-ML638_2250_1003.npy,116,47
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg050-V-C01-R01-D01122014-T124640-ML638_50_1005.npy,8,4
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg044-V-C01-R01-D01122014-T110411-ML638_150_477.npy,16,8
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg001-V-C01-R01-D07012014-T105717-ML638_350_50.npy,74,20
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg007-V-C01-R01-D30112014-T112820-ML638_150_50.npy,22,3
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg013-V-C01-R01-D07012014-T132450-ML638_350_50.npy,36,9
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg008-V-C01-R01-D07012014-T123911-ML638_800_50.npy,78,14
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P598-Fg020-V-C01-R01-D07012014-T142020-ML638_800_50.npy,50,17
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg069-V-C01-R01-D02122014-T092736-ML638_100_50.npy,16,4
P597-Fg006-V-C01-R01-D30112014-T111958-ML638_750_572,P597-Fg025-V-C01-R01-D30112014-T150611-ML638_600_50.npy,46,12
